page_id,position_name,company_name,position_url,tag_eng,tag_kor
266751,AI 엔지니어 (2년차~7년차),에듀템,https://www.wanted.co.kr/wd/266751,AI Engineer,AI 엔지니어
271658,[AI B2B SaaS] Product Designer,코발틱스,https://www.wanted.co.kr/wd/271658,기타,기타
249770,AI Engineer,플랜바이테크놀로지스,https://www.wanted.co.kr/wd/249770,AI Engineer,AI 엔지니어
267074,AI Product Owner,업스테이지,https://www.wanted.co.kr/wd/267074,기타,기타
268838,Computer Vision SW Engineer(AI),포비콘,https://www.wanted.co.kr/wd/268838,AI Engineer,AI 엔지니어
168348,[인턴] [채널톡] AI Team Intern - NLP,채널코퍼레이션,https://www.wanted.co.kr/wd/168348,AI Engineer,AI 엔지니어
268972,농업 플랫폼 개발자 (Flutter & AI 활용) (2~5년),모두의플래닛,https://www.wanted.co.kr/wd/268972,기타,기타
2447,파이썬 백엔드 개발자,에임(AIM),https://www.wanted.co.kr/wd/2447,기타,기타
157560,딥러닝/머신러닝(AI) 개발자,스카이랩스(SkyLabs),https://www.wanted.co.kr/wd/157560,Deep Learning Engineer,딥러닝 엔지니어
264990,AI Research Scientist,아하앤컴퍼니,https://www.wanted.co.kr/wd/264990,AI Researcher,AI 연구원
266521,AI 엔지니어,111퍼센트,https://www.wanted.co.kr/wd/266521,AI Engineer,AI 엔지니어
257472,AI Agent 개발자,르몽,https://www.wanted.co.kr/wd/257472,기타,기타
251415,MLOps Engineer (2년 이상),뤼이드(Riiid),https://www.wanted.co.kr/wd/251415,MLOps Engineer,MLOps 엔지니어
269640,AI Edge Device SW Engineer,한화비전,https://www.wanted.co.kr/wd/269640,기타,기타
267100,"[CHAI CRE.W] 소셜 미디어 기획자 (팀원급, 1년~3년)",차이커뮤니케이션,https://www.wanted.co.kr/wd/267100,기타,기타
265961,[젠틀몬스터] AI 엔지니어,아이아이컴바인드,https://www.wanted.co.kr/wd/265961,AI Engineer,AI 엔지니어
262493,[AI플랫폼팀] 백엔드 개발자,씨제이올리브영(CJ올리브영),https://www.wanted.co.kr/wd/262493,기타,기타
252542,UIUX 디자이너/기획,아인잡(AINJOB),https://www.wanted.co.kr/wd/252542,기타,기타
262480,[AI플랫폼팀]데이터사이언티스트,씨제이올리브영(CJ올리브영),https://www.wanted.co.kr/wd/262480,Data Scientist,데이터 사이언티스트
265710,MLOps (AI 모델 서비스화),씨앤에이아이,https://www.wanted.co.kr/wd/265710,MLOps Engineer,MLOps 엔지니어
253676,Backend Engineer (AI Assistant Platform),포티투닷(42dot),https://www.wanted.co.kr/wd/253676,기타,기타
259074,[AI 로보MD] 기획 및 UIUX 디자이너,아이클레이브,https://www.wanted.co.kr/wd/259074,기타,기타
228746,AI Engineer,자비스앤빌런즈(삼쩜삼),https://www.wanted.co.kr/wd/228746,AI Engineer,AI 엔지니어
261570,AI Data PM (AI학습 데이터 사업관리),알체라,https://www.wanted.co.kr/wd/261570,기타,기타
270114,Innovation Engineer,제이와이피엔터테인먼트(JYP),https://www.wanted.co.kr/wd/270114,기타,기타
188191,"딥러닝/머신러닝(AI) 개발자 [신입, 전문연구요원(보충역/전직) 가능]",스카이랩스(SkyLabs),https://www.wanted.co.kr/wd/188191,Deep Learning Engineer,딥러닝 엔지니어
252507,AI 교육 플랫폼 - 시니어 서비스 기획자 (재택근무 가능),캐치잇플레이(Catch it english),https://www.wanted.co.kr/wd/252507,기타,기타
140278,"Software Engineer(Backend, App, Devops, Data)",에임(AIM),https://www.wanted.co.kr/wd/140278,기타,기타
265966,IT LAB Team Leader,제이와이피엔터테인먼트(JYP),https://www.wanted.co.kr/wd/265966,기타,기타
185388,UX/UI Designer,에임(AIM),https://www.wanted.co.kr/wd/185388,기타,기타
254012,AI서비스 서버개발자,카카오페이증권(kakaopay증권),https://www.wanted.co.kr/wd/254012,기타,기타
245139,AI개발 엔지니어,코가로보틱스,https://www.wanted.co.kr/wd/245139,AI Engineer,AI 엔지니어
198065,AI 엔지니어,엘리스,https://www.wanted.co.kr/wd/198065,AI Engineer,AI 엔지니어
241585,AI Engineer,라온데이터,https://www.wanted.co.kr/wd/241585,AI Engineer,AI 엔지니어
239076,법률AI 용 백엔드/인프라 개발자,넥서스에이아이,https://www.wanted.co.kr/wd/239076,기타,기타
233496,AI 엔지니어,지바이크(gbike),https://www.wanted.co.kr/wd/233496,AI Engineer,AI 엔지니어
272494,렌즈 구매 담당자,피피비스튜디오스(PPB Studios Co.),https://www.wanted.co.kr/wd/272494,기타,기타
262935,셀러 확보(Seller Acquisition Team),그립컴퍼니,https://www.wanted.co.kr/wd/262935,기타,기타
272564,[대전] 솔루션(웹) 개발자 (2~5년),지란지교데이터,https://www.wanted.co.kr/wd/272564,기타,기타
272497,콘텐츠/퍼포먼스 마케터(신입),이삼오구,https://www.wanted.co.kr/wd/272497,기타,기타
272755,쿠팡 온라인 MD,올릿,https://www.wanted.co.kr/wd/272755,기타,기타
262913,마케팅 2팀(건강 용품) 시니어 마케터,바이트랩,https://www.wanted.co.kr/wd/262913,기타,기타
271174,[Tech] Data Scientist - 데이터 가명화 솔루션 개발,현대오토에버,https://www.wanted.co.kr/wd/271174,Data Scientist,데이터 사이언티스트
270941,데이터 엔지니어 (3년 이상),워트인텔리전스,https://www.wanted.co.kr/wd/270941,Data Engineer,데이터 엔지니어
271655,[미리캔버스] 프로덕트 매니저 (프레젠테이션),미리디,https://www.wanted.co.kr/wd/271655,기타,기타
268241,로켓펀치 BO/BD,더블에이스,https://www.wanted.co.kr/wd/268241,기타,기타
271287,Data Scientist (3년 이상),마켓보로,https://www.wanted.co.kr/wd/271287,Data Scientist,데이터 사이언티스트
272483,[잡플래닛]Data Analyst,브레인커머스,https://www.wanted.co.kr/wd/272483,Data Analyst,데이터 분석가
270311,데이터 분석가 리드 (10년 이상),윌로그,https://www.wanted.co.kr/wd/270311,Data Analyst,데이터 분석가
270635,OMS 영업 (팀장),헥토데이터,https://www.wanted.co.kr/wd/270635,기타,기타
271023,브랜드 마케터 (5년 이상),바비톡,https://www.wanted.co.kr/wd/271023,기타,기타
269755,디지털 마케팅 AE,엘알서울,https://www.wanted.co.kr/wd/269755,기타,기타
271358,Data Scientist / 머신러닝 엔지니어,휴톰,https://www.wanted.co.kr/wd/271358,Data Scientist,데이터 사이언티스트
271010,데이터 엔지니어,위메이드(WEMADE),https://www.wanted.co.kr/wd/271010,Data Engineer,데이터 엔지니어
271870,데이터 분석가,한샘,https://www.wanted.co.kr/wd/271870,Data Analyst,데이터 분석가
261054,퍼포먼스 마케터,겟차,https://www.wanted.co.kr/wd/261054,기타,기타
271652,애슬레저 슈즈 브랜드 온라인MD(5년 이상),크리스틴컴퍼니,https://www.wanted.co.kr/wd/271652,기타,기타
268828,글로벌 클라우드 Inside Sales Specialist,티디씨엑스코리아,https://www.wanted.co.kr/wd/268828,기타,기타
270948,[Tech] Database Administrator - DBMS 운영/관리 DBA,현대오토에버,https://www.wanted.co.kr/wd/270948,기타,기타
270601,영업 지원,퍼플페퍼,https://www.wanted.co.kr/wd/270601,기타,기타
271359,Data Architect & Healthcare Data Engineer,휴톰,https://www.wanted.co.kr/wd/271359,Data Engineer,데이터 엔지니어
271647,재무회계 매니저,데이터드리븐,https://www.wanted.co.kr/wd/271647,기타,기타
269476,퍼포먼스마케터 (팀원),워즈코퍼레이션,https://www.wanted.co.kr/wd/269476,기타,기타
272908,데이터플랫폼 실장,빗썸,https://www.wanted.co.kr/wd/272908,기타,기타
271268,[SDx] Database Administrator - 스마트팩토리 DBMS 구축 및 관리,현대오토에버,https://www.wanted.co.kr/wd/271268,기타,기타
270632,[데이터사업부]모니터링 솔루션 개발 Java Script,위즈코어,https://www.wanted.co.kr/wd/270632,기타,기타
272330,데이터센터 비즈니스 모델 수립,한화시스템 ICT 부문,https://www.wanted.co.kr/wd/272330,기타,기타
261180,[NE:AR] 퍼포먼스 마케터,페슬(PESEUL),https://www.wanted.co.kr/wd/261180,기타,기타
267963,B2B 차량구독 세일즈 매니저,스칼라데이터,https://www.wanted.co.kr/wd/267963,기타,기타
270292,[경영기획본부] 원가회계 담당자,이그니스,https://www.wanted.co.kr/wd/270292,기타,기타
272551,데이터 컨설팅 프로젝트,나이스지니데이타,https://www.wanted.co.kr/wd/272551,기타,기타
265890,바이오 칩 개발자 (석사 이상),프로티나,https://www.wanted.co.kr/wd/265890,기타,기타
263304,UX 디자이너 (7년 이상),알서포트(Rsupport),https://www.wanted.co.kr/wd/263304,기타,기타
232305,데이터 사이언티스트(5년 이상),엑셈,https://www.wanted.co.kr/wd/232305,Data Scientist,데이터 사이언티스트
270858,[EnIT] Database Administrator - DBMS 운영,현대오토에버,https://www.wanted.co.kr/wd/270858,기타,기타
272927,고객 데이터 분석 담당자,빗썸,https://www.wanted.co.kr/wd/272927,Data Analyst,데이터 분석가
270641,PG/VAN 결재서비스 영업 및 기획,헥토데이터,https://www.wanted.co.kr/wd/270641,기타,기타
269022,Software Engineer (Data) (2년 이상) 주니어,클럼엘,https://www.wanted.co.kr/wd/269022,기타,기타
203288,Senior Data Analyst (5년 이상),메이크스타,https://www.wanted.co.kr/wd/203288,Data Analyst,데이터 분석가
267703,디지털마케팅 (3년 이상),청담글로벌,https://www.wanted.co.kr/wd/267703,기타,기타
272467,마케터,올릿,https://www.wanted.co.kr/wd/272467,기타,기타
261079,B2G 교육 사업 개발 시니어 [교육혁신사업팀],원티드랩,https://www.wanted.co.kr/wd/261079,기타,기타
270137,데이터 엔지니어 (3년 이상),카운터포인트리서치,https://www.wanted.co.kr/wd/270137,Data Engineer,데이터 엔지니어
271458,"[Coupang] Senior, Data Analyst (Ads Analytics)",쿠팡,https://www.wanted.co.kr/wd/271458,Data Analyst,데이터 분석가
272800,금융/NL2SQL 데이터 사이언티스트,다큐브(daquv),https://www.wanted.co.kr/wd/272800,Data Scientist,데이터 사이언티스트
272128,Data Engineer (데이터 엔지니어),에스케이렌터카(SK렌터카),https://www.wanted.co.kr/wd/272128,Data Engineer,데이터 엔지니어
264715,빅데이터 백엔드 Spark 개발자,미리비트,https://www.wanted.co.kr/wd/264715,기타,기타
272946,경영 데이터 분석 담당자,빗썸,https://www.wanted.co.kr/wd/272946,Data Analyst,데이터 분석가
272920,비즈니스 데이터 분석,빗썸,https://www.wanted.co.kr/wd/272920,Data Analyst,데이터 분석가
269057,시니어 브랜드 마케터,위블링,https://www.wanted.co.kr/wd/269057,기타,기타
251086,Growth Marketer,아임웹,https://www.wanted.co.kr/wd/251086,기타,기타
272361,데이터 엔지니어,라텔앤드파트너즈,https://www.wanted.co.kr/wd/272361,Data Engineer,데이터 엔지니어
269636,Sales Manager,와트(watt),https://www.wanted.co.kr/wd/269636,기타,기타
220545,Data Analyst (Mid-Level),와이피랩스(커넥팅),https://www.wanted.co.kr/wd/220545,Data Analyst,데이터 분석가
269898,[한국사업자경험-KMX] Sales Lead,한국신용데이터(KCD),https://www.wanted.co.kr/wd/269898,기타,기타
272178,커머스 크리에이터 사업 개발,그립컴퍼니,https://www.wanted.co.kr/wd/272178,기타,기타
272215,CEO STAFF,선한사람들,https://www.wanted.co.kr/wd/272215,기타,기타
226814,[WIPPY] 그로스 마케터,엔라이즈(NRISE),https://www.wanted.co.kr/wd/226814,기타,기타
221990,PO Lead,월급쟁이부자들,https://www.wanted.co.kr/wd/221990,기타,기타
271833,프로덕트 서버 개발자,오렌지스퀘어,https://www.wanted.co.kr/wd/271833,기타,기타
270285,글로벌 라이브 매니저 (한국),피아이코퍼레이션,https://www.wanted.co.kr/wd/270285,기타,기타
218844,콘텐츠 마케터,내일을사는사람들,https://www.wanted.co.kr/wd/218844,기타,기타
272415,비즈니스 데이터 분석 (Business Analyst),이노션,https://www.wanted.co.kr/wd/272415,기타,기타
269741,그로스 마케터,큐피스트(글램),https://www.wanted.co.kr/wd/269741,기타,기타
212164,[마일드랩] 마케팅 팀장,밀리밀,https://www.wanted.co.kr/wd/212164,기타,기타
247054,Product Manager,모드하우스,https://www.wanted.co.kr/wd/247054,기타,기타
263844,LLM 엔지니어/연구원,데이터드리븐,https://www.wanted.co.kr/wd/263844,기타,기타
190413,SQL 개발자,인포유앤컴퍼니,https://www.wanted.co.kr/wd/190413,기타,기타
228182,사업개발팀 팀장,스칼라데이터,https://www.wanted.co.kr/wd/228182,기타,기타
268019,데이터사이언티스트(LLM),스카이월드와이드,https://www.wanted.co.kr/wd/268019,Data Scientist,데이터 사이언티스트
271200,보안 위협 분석 플랫폼 개발 / 데이터 처리 & ML 모델 연구(전문연구요원 가능),시큐레터,https://www.wanted.co.kr/wd/271200,Data Scientist,데이터 사이언티스트
271118,데이터 사업 프로젝트 매니저(PM),플리토,https://www.wanted.co.kr/wd/271118,기타,기타
272152,Data Architect,기아,https://www.wanted.co.kr/wd/272152,기타,기타
270939,[Tech] Data Architect - 모델 진단 및 거버넌스 구축,현대오토에버,https://www.wanted.co.kr/wd/270939,기타,기타
262825,신사업 전략 마케팅,모두싸인,https://www.wanted.co.kr/wd/262825,기타,기타
256286,게이미피케이션 기반 교육용 LXP Product Owner(PO),구름,https://www.wanted.co.kr/wd/256286,기타,기타
265425,시계열 데이터 신호 분석 연구원 (하남),파인더스,https://www.wanted.co.kr/wd/265425,AI Researcher,AI 연구원
271398,미술인지심리연구소 심리데이터모델링 담당자,아이스크림아트,https://www.wanted.co.kr/wd/271398,기타,기타
255223,글로벌 그로스 마케터,이팝소프트(말해보카),https://www.wanted.co.kr/wd/255223,기타,기타
272082,[플랫폼사업팀] 사업운영 담당자,맘편한세상(맘시터),https://www.wanted.co.kr/wd/272082,기타,기타
265350,Data Analyst,부릉,https://www.wanted.co.kr/wd/265350,Data Analyst,데이터 분석가
272739,데이터 애널리스트,라포랩스(퀸잇),https://www.wanted.co.kr/wd/272739,Data Analyst,데이터 분석가
268995,[데이터] Data Analyst (5년이상),중고나라,https://www.wanted.co.kr/wd/268995,Data Analyst,데이터 분석가
257875,콘텐츠 마케터(주니어),글로랑,https://www.wanted.co.kr/wd/257875,기타,기타
272312,음성인식(Speech Recognition) 모듈 개발자,라이브데이터,https://www.wanted.co.kr/wd/272312,기타,기타
259260,유니브클래스 사업개발자,유니브,https://www.wanted.co.kr/wd/259260,기타,기타
224170,데이터 분석가 (3년 이상),윌로그,https://www.wanted.co.kr/wd/224170,Data Analyst,데이터 분석가
243590,광고대행사 AE 팀장급 (8년-10년),키스톤마케팅컴퍼니,https://www.wanted.co.kr/wd/243590,기타,기타
268132,백엔드 개발자 (5년 이상),알피,https://www.wanted.co.kr/wd/268132,기타,기타
265424,시계열 데이터 신호 분석 (구로),파인더스,https://www.wanted.co.kr/wd/265424,Data Scientist,데이터 사이언티스트
259965,풀스텍 개발자(7년이상),어반데이터랩,https://www.wanted.co.kr/wd/259965,기타,기타
263337,MD,고퀄(GOQUAL),https://www.wanted.co.kr/wd/263337,기타,기타
272208,[더파운더즈] CEO Staff팀 / 데이터 분석가 (Data Analyst),더파운더즈,https://www.wanted.co.kr/wd/272208,Data Analyst,데이터 분석가
267570,건강기능식품 브랜드 마케터,큐레이터스,https://www.wanted.co.kr/wd/267570,기타,기타
263283,[한국결제네트웍스 - KPN] 법인영업 담당자(과장~차장급),한국신용데이터(KCD),https://www.wanted.co.kr/wd/263283,기타,기타
257296,퍼포먼스 마케터 (팀장급),마티니아이오,https://www.wanted.co.kr/wd/257296,기타,기타
239347,콘텐츠 마케터(광고 소재),월급쟁이부자들,https://www.wanted.co.kr/wd/239347,기타,기타
263543,데이터사업팀 영업 담당,더즌(dozn),https://www.wanted.co.kr/wd/263543,기타,기타
265910,이커머스 온라인MD (아마존),굿먼데이,https://www.wanted.co.kr/wd/265910,기타,기타
257293,백엔드 개발자,덴컴,https://www.wanted.co.kr/wd/257293,기타,기타
250167,CEO Staff,월급쟁이부자들,https://www.wanted.co.kr/wd/250167,기타,기타
272799,데이터 분석 플랫폼 개발자,엠로(emro),https://www.wanted.co.kr/wd/272799,기타,기타
207912,데이터베이스 아키텍트,컴투스,https://www.wanted.co.kr/wd/207912,기타,기타
264323,Product Marketing Manager,메딜리티,https://www.wanted.co.kr/wd/264323,기타,기타
249523,글로벌 빅데이터 플랫폼 BI 백엔드 개발/운영 (Back-End),펑타이그레이터차이나(피티코리아),https://www.wanted.co.kr/wd/249523,기타,기타
253624,비즈니스 애널리스트,월급쟁이부자들,https://www.wanted.co.kr/wd/253624,기타,기타
266374,Data Engineer,스푼랩스,https://www.wanted.co.kr/wd/266374,Data Engineer,데이터 엔지니어
260373,[미니학습지] 마케터 (신입 가능),노이지콘텐츠,https://www.wanted.co.kr/wd/260373,기타,기타
270645,Data Engineer (포트 스캐너 개발),에스투더블유(S2W),https://www.wanted.co.kr/wd/270645,Data Engineer,데이터 엔지니어
259819,데이터추출 / CPC 업무 담당자,코인원(coinone),https://www.wanted.co.kr/wd/259819,기타,기타
268699,Data Analyst,클로버추얼패션(CLOVirtualFashion),https://www.wanted.co.kr/wd/268699,Data Analyst,데이터 분석가
263931,[NE:AR] 쿠팡 온라인 MD,페슬(PESEUL),https://www.wanted.co.kr/wd/263931,기타,기타
270796,[한국사업자경험-KMX] Sales & Performance Marketer,한국신용데이터(KCD),https://www.wanted.co.kr/wd/270796,기타,기타
230787,퍼포먼스 마케팅 에이전시 마케터 2년 이상,에제드,https://www.wanted.co.kr/wd/230787,기타,기타
230665,실내 내비게이션 연구/개발(전문연구요원가능),베스텔라랩,https://www.wanted.co.kr/wd/230665,기타,기타
268530,Data Scientist,휴머스온,https://www.wanted.co.kr/wd/268530,Data Scientist,데이터 사이언티스트
256070,백엔드&인프라 개발자,에피소든,https://www.wanted.co.kr/wd/256070,기타,기타
262459,[기술본부] Data Platform Software Engineer,데브시스터즈(Devsisters),https://www.wanted.co.kr/wd/262459,기타,기타
151338,디지털 종합 마케팅 AE,에제드,https://www.wanted.co.kr/wd/151338,기타,기타
271251,[SDx] Data Engineer - 스마트팩토리 데이터 파이프라인 개발 및 운영,현대오토에버,https://www.wanted.co.kr/wd/271251,Data Engineer,데이터 엔지니어
270907,[EnIT] Data Architect - SI 프로젝트,현대오토에버,https://www.wanted.co.kr/wd/270907,기타,기타
272868,Software Sales Manager,인텔렉추얼데이터,https://www.wanted.co.kr/wd/272868,기타,기타
265175,빅데이터 솔루션 SaaS 백엔드 개발자 (3~10년),로이드케이,https://www.wanted.co.kr/wd/265175,기타,기타
263086,데이터 엔지니어 (3년 이상),씨드앤,https://www.wanted.co.kr/wd/263086,Data Engineer,데이터 엔지니어
255814,데이터분석가 (사원급),콘센트릭스서비스코리아CATALYST,https://www.wanted.co.kr/wd/255814,Data Analyst,데이터 분석가
268017,그래프데이터사이언티스트,스카이월드와이드,https://www.wanted.co.kr/wd/268017,Data Scientist,데이터 사이언티스트
269424,금융 데이터 Ops 엔지니어,퀀팃,https://www.wanted.co.kr/wd/269424,MLOps Engineer,MLOps 엔지니어
167029,브랜드 영업 MD,고차원,https://www.wanted.co.kr/wd/167029,기타,기타
248943,[피플본부] Talent Acquisition Specialist,이그니스,https://www.wanted.co.kr/wd/248943,기타,기타
269998,[Tech] CS프로덕트실 데이터분석가 (7년이상),우아한형제들(배달의민족),https://www.wanted.co.kr/wd/269998,Data Analyst,데이터 분석가
249514,글로벌 빅데이터 플랫폼 BI 솔루션 개발/운영 (Data Analysis),펑타이그레이터차이나(피티코리아),https://www.wanted.co.kr/wd/249514,Data Analyst,데이터 분석가
270048,Data Analyst (데이터 분석가),아이샵케어,https://www.wanted.co.kr/wd/270048,Data Analyst,데이터 분석가
267335,글로벌 전자서명 솔루션 DocuSign B2B Sales,인텔렉추얼데이터,https://www.wanted.co.kr/wd/267335,기타,기타
146438,패션 플랫폼 시니어 사업 Product Manager PM,페칭,https://www.wanted.co.kr/wd/146438,기타,기타
257487,오프라인 영업 담당자,엑심베이,https://www.wanted.co.kr/wd/257487,기타,기타
272202,데이터 애널리스트 (주니어),메저커머스,https://www.wanted.co.kr/wd/272202,Data Analyst,데이터 분석가
267331,데이터 판매 프로젝트 운영 담당자,셀렉트스타,https://www.wanted.co.kr/wd/267331,기타,기타
264305,OMS I/B 영업,헥토데이터,https://www.wanted.co.kr/wd/264305,기타,기타
195551,강의기획 PM 주니어(신입가능),월급쟁이부자들,https://www.wanted.co.kr/wd/195551,기타,기타
270902,[SDx] Data Architect - 스마트팩토리 솔루션/서비스 데이터 아키텍트,현대오토에버,https://www.wanted.co.kr/wd/270902,기타,기타
182330,강의기획 PM 리드,월급쟁이부자들,https://www.wanted.co.kr/wd/182330,기타,기타
268356,퍼포먼스 마케터 (2년~5년),다이사,https://www.wanted.co.kr/wd/268356,기타,기타
266877,프로젝트 매니저 (PM),레드뉴트리션,https://www.wanted.co.kr/wd/266877,기타,기타
272251,[Cote] 반려동물 브랜드 매니저 리더급,브랜드홀더,https://www.wanted.co.kr/wd/272251,기타,기타
270774,"[IVI] GIS Data Planner - 지도 2D, 3D 데이터 구축 및 운영 관리",현대오토에버,https://www.wanted.co.kr/wd/270774,기타,기타
258669,[몽클로스] 뷰티 브랜드 콘텐츠 마케터,키도코퍼레이션,https://www.wanted.co.kr/wd/258669,기타,기타
226657,빅데이터 시스템 구축 및 운영 담당자(3년 이상),엑셈,https://www.wanted.co.kr/wd/226657,기타,기타
81834,Data Engineer,데이터라이즈,https://www.wanted.co.kr/wd/81834,Data Engineer,데이터 엔지니어
264740,데이터 분석가(Data Analyst),버즈빌(buzzvil),https://www.wanted.co.kr/wd/264740,Data Analyst,데이터 분석가
270320,일본 마케팅 리드,아렌시아,https://www.wanted.co.kr/wd/270320,기타,기타
262998,Data Analyst (5년 이상),두잇 (Doeat),https://www.wanted.co.kr/wd/262998,Data Analyst,데이터 분석가
261242,마케팅 리드 (퍼포먼스 마케터),위티,https://www.wanted.co.kr/wd/261242,기타,기타
247055,[인턴] Data Assistant(DA),셀렉트스타,https://www.wanted.co.kr/wd/247055,Data Analyst,데이터 분석가
264332,마케팅기획/운영 (3년 이상),테크핀레이팅스,https://www.wanted.co.kr/wd/264332,기타,기타
253218,증시 데이터 모델링 담당자,웨이커,https://www.wanted.co.kr/wd/253218,Data Scientist,데이터 사이언티스트
262141,Deep Researcher,월드퀀트(WorldQuant Research Korea),https://www.wanted.co.kr/wd/262141,기타,기타
267517,Head of Data,쏘카(SOCAR),https://www.wanted.co.kr/wd/267517,기타,기타
262087,[아이디어스/텀블벅] Data Engineer (1년 이상),백패커,https://www.wanted.co.kr/wd/262087,Data Engineer,데이터 엔지니어
233422,데이터 엔지니어,티비유,https://www.wanted.co.kr/wd/233422,Data Engineer,데이터 엔지니어
222878,Data Analyst (5년차 이상),와드(캐치테이블),https://www.wanted.co.kr/wd/222878,Data Analyst,데이터 분석가
270557,퍼포먼스 마케터,브랜드리팩터링,https://www.wanted.co.kr/wd/270557,기타,기타
265172,빅데이터 솔루션 데이터 엔지니어 (5~13년),로이드케이,https://www.wanted.co.kr/wd/265172,Data Engineer,데이터 엔지니어
180658,디지털 퍼포먼스 마케터 (3년 이상),엠플랜잇,https://www.wanted.co.kr/wd/180658,기타,기타
258213,블록체인 코어 개발자,람다256,https://www.wanted.co.kr/wd/258213,기타,기타
249595,Data Engineer,에이비일팔공(AB180),https://www.wanted.co.kr/wd/249595,Data Engineer,데이터 엔지니어
230664,빅데이터 개발자(전문연구요원가능),베스텔라랩,https://www.wanted.co.kr/wd/230664,기타,기타
261084,데이터 엔지니어,펫프렌즈,https://www.wanted.co.kr/wd/261084,Data Engineer,데이터 엔지니어
266900,[인턴] CEO Staff,월급쟁이부자들,https://www.wanted.co.kr/wd/266900,기타,기타
254557,프로젝트 매니저(PM),비바이노베이션,https://www.wanted.co.kr/wd/254557,기타,기타
242621,[Data 관련] PM(Project Manager),인포유앤컴퍼니,https://www.wanted.co.kr/wd/242621,기타,기타
238671,미들급 디지털 마케터,에프랩앤컴퍼니,https://www.wanted.co.kr/wd/238671,기타,기타
268309,쿠팡_Sr./Staff Data Analyst_CX Product Analytics,쿠팡,https://www.wanted.co.kr/wd/268309,Data Analyst,데이터 분석가
218263,콘텐츠 프로듀서 (데이터 사이언스 교육),코드잇(codeit),https://www.wanted.co.kr/wd/218263,기타,기타
265676,빅데이터 클러스터 시스템 엔지니어  (1~5년),미리비트,https://www.wanted.co.kr/wd/265676,기타,기타
270997,[Tech] Network Engineer - 데이터센터 네트웍 구축/운영,현대오토에버,https://www.wanted.co.kr/wd/270997,기타,기타
270782,[데이터사업부]MES 개발 및 구축 담당자(베트남)_C#,위즈코어,https://www.wanted.co.kr/wd/270782,기타,기타
256064,PO (그로스해킹 담당자),에피소든,https://www.wanted.co.kr/wd/256064,기타,기타
273067,Data Analyst,이노션,https://www.wanted.co.kr/wd/273067,Data Analyst,데이터 분석가
268799,[업그레이드] 운영 팀장,튜블릿코리아,https://www.wanted.co.kr/wd/268799,기타,기타
272480,UX Researcher (User eXperience researcher),듀오톤,https://www.wanted.co.kr/wd/272480,기타,기타
230106,Product Owner(Device & Data),코코지,https://www.wanted.co.kr/wd/230106,기타,기타
236633,제품 Data Analyst (Middle),바비톡,https://www.wanted.co.kr/wd/236633,Data Analyst,데이터 분석가
260372,Data Scientist (Manufacturing Data) (KR),가우스랩스(Gauss Labs),https://www.wanted.co.kr/wd/260372,Data Scientist,데이터 사이언티스트
176101,Business Data Analyst (BI),펫프렌즈,https://www.wanted.co.kr/wd/176101,Data Analyst,데이터 분석가
266305,[꽃집청년들] 마케팅팀 MD 팀원,청년들,https://www.wanted.co.kr/wd/266305,기타,기타
267329,마케팅 매니저(신입-3년 이하),폰비,https://www.wanted.co.kr/wd/267329,기타,기타
271472,[자산운용] DeFi 트레이딩 봇 개발자,하이퍼리즘,https://www.wanted.co.kr/wd/271472,기타,기타
251395,디지털 마케터 (7년 이상),주토피아프레시,https://www.wanted.co.kr/wd/251395,기타,기타
237519,[UA팀] 게임베리스튜디오 데이터 분석가,에임드,https://www.wanted.co.kr/wd/237519,Data Analyst,데이터 분석가
271220,[EnIT] Data Engineer - SAP BW / Qlik 운영,현대오토에버,https://www.wanted.co.kr/wd/271220,Data Engineer,데이터 엔지니어
264402,마케팅전략 담당자,인텔렉추얼데이터,https://www.wanted.co.kr/wd/264402,기타,기타
263783,데이터 플랫폼 담당자(7년 이상),윌로그,https://www.wanted.co.kr/wd/263783,기타,기타
238143,스포츠 뉴트리션 브랜드 경영 지원/사무,레드뉴트리션,https://www.wanted.co.kr/wd/238143,기타,기타
268454,데이터 엔지니어,클래스101(Class101),https://www.wanted.co.kr/wd/268454,Data Engineer,데이터 엔지니어
268306,쿠팡 이츠_Staff Data Analyst (Eats Strategy),쿠팡,https://www.wanted.co.kr/wd/268306,Data Analyst,데이터 분석가
258209,프로덕트 데이터 애널리스트 (DA),오렌지스퀘어,https://www.wanted.co.kr/wd/258209,Data Analyst,데이터 분석가
207903,Business Consultant (3년 이상),카탈라이즈리서치,https://www.wanted.co.kr/wd/207903,기타,기타
253476,Data파트 매니저(데이터 엔지니어),그린카,https://www.wanted.co.kr/wd/253476,Data Engineer,데이터 엔지니어
263889,빅데이터 엔지니어,위앤유텍,https://www.wanted.co.kr/wd/263889,기타,기타
265072,CX&Operation manager (1년~5년),북아이피스,https://www.wanted.co.kr/wd/265072,기타,기타
266252,클라우드 Data Architect,유클릭,https://www.wanted.co.kr/wd/266252,기타,기타
149511,패션 플랫폼 CX / 커머스 운영,페칭,https://www.wanted.co.kr/wd/149511,기타,기타
272077,[인턴] [ANUA 아누아] 글로벌 마케팅 콘텐츠,더파운더즈,https://www.wanted.co.kr/wd/272077,기타,기타
242862,소재 품질 매니저,파운드오브제,https://www.wanted.co.kr/wd/242862,기타,기타
